,Date,Price
4520,2010-04-06,83.85
4521,2010-04-05,84.1
4522,2010-04-02,84.45
4523,2010-04-01,84.2
4524,2010-03-31,84.0
4525,2010-03-30,84.2
4526,2010-03-29,83.9
4527,2010-03-26,83.85
4528,2010-03-25,83.6
4529,2010-03-24,83.9
4530,2010-03-23,84.05
4531,2010-03-22,84.23
4532,2010-03-19,84.05
4533,2010-03-18,84.4
4534,2010-03-17,84.2
4535,2010-03-16,84.4
4536,2010-03-15,84.2
4537,2010-03-12,83.6
4538,2010-03-11,84.25
4539,2010-03-10,84.25
4540,2010-03-09,84.6
4541,2010-03-08,84.7
4542,2010-03-05,84.7
4543,2010-03-04,84.85
4544,2010-03-03,85.05
4545,2010-03-02,85.15
4546,2010-03-01,85.15
4547,2010-02-26,85.15
4548,2010-02-25,84.9
4549,2010-02-24,84.85
4550,2010-02-23,85.05
4551,2010-02-22,85.1
4552,2010-02-19,84.95
4553,2010-02-18,84.9
4554,2010-02-17,84.7
4555,2010-02-16,84.8
4556,2010-02-15,85.0
4557,2010-02-12,84.7
4558,2010-02-11,84.9
4559,2010-02-10,84.8
4560,2010-02-09,85.05
4561,2010-02-08,85.05
4562,2010-02-05,84.7
4563,2010-02-04,84.8
4564,2010-02-03,84.95
4565,2010-02-02,84.9
4566,2010-02-01,85.0
4567,2010-01-29,84.65
4568,2010-01-28,84.7
4569,2010-01-27,84.4
4570,2010-01-26,84.4
4571,2010-01-25,84.55
4572,2010-01-22,84.55
4573,2010-01-21,84.6
4574,2010-01-20,84.65
4575,2010-01-19,84.7
4576,2010-01-18,84.4
4577,2010-01-15,84.25
4578,2010-01-14,84.5
4579,2010-01-13,84.7
4580,2010-01-12,84.7
4581,2010-01-11,84.9
4582,2010-01-08,84.85
4583,2010-01-07,84.65
4584,2010-01-06,84.5
4585,2010-01-05,84.7
4586,2010-01-04,84.65
4587,2010-01-01,84.4
